county_fips,county_name,state_abbr,system,PUE,WUE,mean_drought,pct_weeks_d2_plus,water_stress,electric_cents_per_kwh,water_dollars_per_kgal,effective_electric,effective_water,effective_total_cost
08045,Garfield County,CO,AE,1.126900566216208,0.366242,1.103,17.5141,0.430385990122,8.62,3.2674,9.71388288078371,0.032,9.74588288078371
08045,Garfield County,CO,WEC,1.1335903799048186,2.065483,1.103,17.5141,2.427233758103,8.62,3.2674,9.771549074779536,0.178,9.949549074779537
08047,Gilpin County,CO,AE,1.1266041223590932,0.358714,0.6555,7.1563,0.384384649982,8.62,3.2674,9.711327534735382,0.031,9.742327534735383
08047,Gilpin County,CO,WEC,1.1336661917527842,2.065688,0.6555,7.1563,2.213514830344,8.62,3.2674,9.772202572908999,0.178,9.950202572909
08049,Grand County,CO,AE,1.1280266816361908,0.378176,0.7891,12.2411,0.42446890233600004,8.62,3.2674,9.723589995703964,0.033,9.756589995703964
08049,Grand County,CO,WEC,1.1335738504087762,2.065447,0.7891,12.2411,2.3182804327169997,8.62,3.2674,9.77140659052365,0.178,9.949406590523651
08051,Gunnison County,CO,AE,1.1287476192521464,0.387394,1.0675,16.3842,0.45086540774800005,8.62,3.2674,9.7298044779535,0.033,9.7628044779535
08051,Gunnison County,CO,WEC,1.1335440051714827,2.064131,1.0675,16.3842,2.4023223513020002,8.62,3.2674,9.77114932457818,0.178,9.949149324578181
08053,Hinsdale County,CO,AE,1.1088800839383701,0.114796,1.1526,24.8588,0.143332908048,8.62,3.2674,9.55854632354875,0.01,9.56854632354875
08053,Hinsdale County,CO,WEC,1.1334389023103202,2.059594,1.1526,24.8588,2.571584353272,8.62,3.2674,9.770243337914959,0.178,9.94824333791496
08055,Huerfano County,CO,AE,1.171122435932564,0.957263,0.9969,18.0791,1.130327535033,8.62,3.2674,10.095075397738702,0.083,10.178075397738702
08055,Huerfano County,CO,WEC,1.1339537375489752,2.074311,0.9969,18.0791,2.4493277600009997,8.62,3.2674,9.774681217672166,0.179,9.953681217672166
08057,Jackson County,CO,AE,1.1375673070276084,0.509361,0.7359,8.2863,0.5515681805429999,8.62,3.2674,9.805830186577984,0.044,9.849830186577984
08057,Jackson County,CO,WEC,1.1336434418547188,2.067165,0.7359,8.2863,2.2384564933949997,8.62,3.2674,9.772006468787675,0.178,9.950006468787675
08059,Jefferson County,CO,AE,1.1421046503141083,0.571414,0.7484,7.7213,0.615534589182,8.62,3.2674,9.844942085707613,0.049,9.893942085707613
08059,Jefferson County,CO,WEC,1.1337887162974885,2.06831,0.7484,7.7213,2.22801042003,8.62,3.2674,9.77325873448435,0.179,9.95225873448435
08061,Kiowa County,CO,AE,1.1892012173115205,1.174224,1.0875,22.9755,1.4440078351199999,8.62,3.2674,10.250914493225306,0.101,10.351914493225307
08061,Kiowa County,CO,WEC,1.1343581134824203,2.0781,1.0875,22.9755,2.5555538655,8.62,3.2674,9.778166938218462,0.179,9.957166938218462
08063,Kit Carson County,CO,AE,1.1837112075946463,1.10583,0.772,9.2279,1.2078748865700002,8.62,3.2674,10.20359060946585,0.095,10.298590609465851
08063,Kit Carson County,CO,WEC,1.1341241825865114,2.077172,0.772,9.2279,2.268851354988,8.62,3.2674,9.776150453895728,0.179,9.955150453895728
08065,Lake County,CO,AE,1.1228902145584498,0.308307,0.7228,11.4878,0.343724691546,8.62,3.2674,9.679313649493837,0.027,9.706313649493836
08065,Lake County,CO,WEC,1.1335220018046301,2.064031,0.7228,11.4878,2.301142753218,8.62,3.2674,9.770959655555911,0.178,9.948959655555912
08067,La Plata County,CO,AE,1.1548777747568122,0.730529,1.3413,30.5085,0.9534024399650001,8.62,3.2674,9.95504641840372,0.063,10.01804641840372
08067,La Plata County,CO,WEC,1.1337949114117662,2.072292,1.3413,30.5085,2.70451720482,8.62,3.2674,9.773312136369425,0.179,9.952312136369425
08069,Larimer County,CO,AE,1.1357633765298694,0.483092,0.6661,6.403,0.51402438076,8.62,3.2674,9.790280305687473,0.042,9.832280305687473
08069,Larimer County,CO,WEC,1.1337751495068618,2.067948,0.6661,6.403,2.2003587104399998,8.62,3.2674,9.773141788749147,0.178,9.951141788749148
08071,Las Animas County,CO,AE,1.1883527174122057,1.174892,1.0593,20.5273,1.4160656055160001,8.62,3.2674,10.243600424093213,0.101,10.344600424093214
08071,Las Animas County,CO,WEC,1.1340680072844074,2.077395,1.0593,20.5273,2.503828103835,8.62,3.2674,9.77566622279159,0.179,9.954666222791591
08073,Lincoln County,CO,AE,1.177803265256088,1.033801,1.0277,14.6893,1.185659130293,8.62,3.2674,10.152664146507476,0.089,10.241664146507476
08073,Lincoln County,CO,WEC,1.1339763627937791,2.075797,1.0277,14.6893,2.380717048721,8.62,3.2674,9.774876247282375,0.179,9.953876247282375
08075,Logan County,CO,AE,1.1812621113122421,1.068719,0.7491,11.2994,1.189477834686,8.62,3.2674,10.182479399511527,0.092,10.274479399511527
08075,Logan County,CO,WEC,1.134493544669974,2.076949,0.7491,11.2994,2.311631775306,8.62,3.2674,9.779334355055175,0.179,9.958334355055175
08077,Mesa County,CO,AE,1.1725503286458254,0.984473,1.1964,25.4237,1.234762462101,8.62,3.2674,10.107383832927015,0.085,10.192383832927016
08077,Mesa County,CO,WEC,1.1338978623272495,2.073207,1.1964,25.4237,2.600292928059,8.62,3.2674,9.77419957326089,0.179,9.95319957326089
08079,Mineral County,CO,AE,1.1147917191524683,0.19736,1.1237,21.2806,0.23935939216000002,8.62,3.2674,9.609504619094276,0.017,9.626504619094275
08079,Mineral County,CO,WEC,1.1335012195419933,2.062916,1.1237,21.2806,2.501916902296,8.62,3.2674,9.770780512451982,0.178,9.948780512451982
08081,Moffat County,CO,AE,1.1635988146809269,0.860687,1.1259,19.3974,1.027637900138,8.62,3.2674,10.030221782549589,0.074,10.104221782549589
08081,Moffat County,CO,WEC,1.1337895174787616,2.07145,1.1259,19.3974,2.4732574423,8.62,3.2674,9.773265640666924,0.179,9.952265640666925
08083,Montezuma County,CO,AE,1.1705657166088723,0.946365,1.3686,35.7815,1.284988592475,8.62,3.2674,10.090276477168478,0.082,10.172276477168479
08083,Montezuma County,CO,WEC,1.1338884649247871,2.074381,1.3686,35.7815,2.8166256375149996,8.62,3.2674,9.774118567651664,0.179,9.953118567651664
08085,Montrose County,CO,AE,1.1441186947579214,0.602806,1.2675,27.6836,0.7696844018159998,8.62,3.2674,9.86230314881328,0.052,9.91430314881328
08085,Montrose County,CO,WEC,1.1336961835347537,2.06844,1.2675,27.6836,2.6410586558399993,8.62,3.2674,9.772461102069576,0.179,9.951461102069576
08087,Morgan County,CO,AE,1.1802184917189595,1.061598,0.6762,12.4294,1.193548261812,8.62,3.2674,10.17348339861743,0.092,10.26548339861743
08087,Morgan County,CO,WEC,1.1340472750771522,2.076334,0.6762,12.4294,2.334409858196,8.62,3.2674,9.775487511165052,0.179,9.954487511165052
08089,Otero County,CO,AE,1.1920459478020828,1.217698,1.0298,14.1243,1.389689318614,8.62,3.2674,10.275436070053953,0.105,10.380436070053953
08089,Otero County,CO,WEC,1.1342786857781024,2.078252,1.0298,14.1243,2.371790547236,8.62,3.2674,9.777482271407242,0.179,9.956482271407243
08091,Ouray County,CO,AE,1.1470306257242167,0.628176,1.2209,28.8136,0.8091761199359999,8.62,3.2674,9.887403993742746,0.054,9.941403993742746
08091,Ouray County,CO,WEC,1.1337531381372936,2.070412,1.2209,28.8136,2.666972232032,8.62,3.2674,9.77295205074347,0.179,9.95195205074347
08093,Park County,CO,AE,1.131589760313883,0.429929,0.7684,6.2147,0.456647797563,8.62,3.2674,9.75430373390567,0.037,9.791303733905671
08093,Park County,CO,WEC,1.1335793725053949,2.063887,0.7684,6.2147,2.192151385389,8.62,3.2674,9.771454190996502,0.178,9.949454190996503
08095,Phillips County,CO,AE,1.182045856066125,1.07473,0.7084,10.9228,1.19212060844,8.62,3.2674,10.189235279289996,0.093,10.282235279289996
08095,Phillips County,CO,WEC,1.1346931474739421,2.077381,0.7084,10.9228,2.304289171868,8.62,3.2674,9.78105493122538,0.179,9.96005493122538
08097,Pitkin County,CO,AE,1.1156960812022838,0.209796,0.918,16.1959,0.243774350364,8.62,3.2674,9.617300219963685,0.018,9.635300219963685
08097,Pitkin County,CO,WEC,1.1335313453393205,2.063147,0.918,16.1959,2.3972922249729995,8.62,3.2674,9.771040196824941,0.178,9.949040196824942
08099,Prowers County,CO,AE,1.195068255194699,1.248222,1.089,25.9887,1.572618670914,8.62,3.2674,10.301488359778304,0.108,10.409488359778305
08099,Prowers County,CO,WEC,1.1348373458451257,2.079122,1.089,25.9887,2.619458779214,8.62,3.2674,9.782297921184982,0.179,9.961297921184983
08101,Pueblo County,CO,AE,1.1850724649058457,1.131735,0.9578,16.3842,1.31716072587,8.62,3.2674,10.215324647488389,0.098,10.31332464748839
08101,Pueblo County,CO,WEC,1.134087834019863,2.076866,0.9578,16.3842,2.417143879172,8.62,3.2674,9.775837129251219,0.179,9.954837129251219
08103,Rio Blanco County,CO,AE,1.1599295212567409,0.81584,1.105,17.3258,0.9571908067200001,8.62,3.2674,9.998592473233105,0.07,10.068592473233105
08103,Rio Blanco County,CO,WEC,1.1338067536674517,2.070866,1.105,17.3258,2.4296601014280004,8.62,3.2674,9.773414216613432,0.179,9.952414216613432
08105,Rio Grande County,CO,AE,1.1418988519495954,0.56858,1.0698,27.1186,0.72277093588,8.62,3.2674,9.843168103805512,0.049,9.892168103805512
08105,Rio Grande County,CO,WEC,1.1337083093698088,2.068594,1.0698,27.1186,2.629567732484,8.62,3.2674,9.77256562676775,0.179,9.951565626767751
08107,Routt County,CO,AE,1.1409981154082136,0.545574,0.9122,16.5725,0.63598925115,8.62,3.2674,9.8354037548188,0.047,9.882403754818801
08107,Routt County,CO,WEC,1.1336550351618813,2.068923,0.9122,16.5725,2.4117952641750002,8.62,3.2674,9.772106403095416,0.179,9.951106403095416
08109,Saguache County,CO,AE,1.1391817307852032,0.53228,1.0264,19.0207,0.63352338196,8.62,3.2674,9.81974651936845,0.046,9.86574651936845
08109,Saguache County,CO,WEC,1.1336537055869764,2.067512,1.0264,19.0207,2.460767254984,8.62,3.2674,9.772094942159736,0.178,9.950094942159737
08111,San Juan County,CO,AE,1.1088260598632984,0.114066,1.182,28.4369,0.14650283435400002,8.62,3.2674,9.558080636021632,0.01,9.568080636021632
08111,San Juan County,CO,WEC,1.1334250898971876,2.060573,1.182,28.4369,2.6465360834370006,8.62,3.2674,9.770124274913757,0.178,9.948124274913758
08113,San Miguel County,CO,AE,1.152168031720277,0.711336,1.2701,26.5537,0.9002220274319999,8.62,3.2674,9.931688433428786,0.061,9.992688433428786
08113,San Miguel County,CO,WEC,1.1337670254997176,2.070103,1.2701,26.5537,2.619791940311,8.62,3.2674,9.773071759807566,0.179,9.952071759807566
08115,Sedgwick County,CO,AE,1.1809097775742314,1.059683,0.7134,13.936,1.20736042288,8.62,3.2674,10.179442282689873,0.091,10.270442282689872
08115,Sedgwick County,CO,WEC,1.1347047413648987,2.077194,0.7134,13.936,2.3666717558399997,8.62,3.2674,9.781154870565427,0.179,9.960154870565427
08117,Summit County,CO,AE,1.114109021886364,0.188505,0.7301,12.6177,0.212289995385,8.62,3.2674,9.603619768660458,0.016,9.619619768660458
08117,Summit County,CO,WEC,1.133471818349701,2.060655,0.7301,12.6177,2.3206622659350002,8.62,3.2674,9.770527074174423,0.178,9.948527074174423
08119,Teller County,CO,AE,1.1303004056022794,0.413039,0.7694,4.7081,0.432485289159,8.62,3.2674,9.743189496291647,0.036,9.779189496291647
08119,Teller County,CO,WEC,1.1336861700294083,2.066496,0.7694,4.7081,2.163788698176,8.62,3.2674,9.772374785653499,0.178,9.9503747856535
08121,Washington County,CO,AE,1.180342832398314,1.061767,0.7865,12.6177,1.1957375747589998,8.62,3.2674,10.174555215273466,0.092,10.266555215273467
08121,Washington County,CO,WEC,1.1341195934216106,2.07671,0.7865,12.6177,2.3387430376699996,8.62,3.2674,9.776110895294282,0.179,9.955110895294283
08123,Weld County,CO,AE,1.176419855273558,1.017805,0.6881,4.3315,1.061891223575,8.62,3.2674,10.14073915245807,0.088,10.228739152458068
08123,Weld County,CO,WEC,1.133977926401199,2.075336,0.6881,4.3315,2.16522917884,8.62,3.2674,9.774889725578335,0.179,9.953889725578335
08125,Yuma County,CO,AE,1.1825596335503679,1.082902,0.7332,11.1111,1.203224324122,8.62,3.2674,10.19366404120417,0.093,10.28666404120417
08125,Yuma County,CO,WEC,1.1345577124614035,2.077443,0.7332,11.1111,2.308269769173,8.62,3.2674,9.779887481417298,0.179,9.958887481417298
09001,Fairfield County,CT,AE,1.1836910628666648,1.06566,0.5157,5.0847,1.1198456140200002,17.12,9.8,20.264790996277302,0.276,20.540790996277302
09001,Fairfield County,CT,WEC,1.1402415986670378,2.080133,0.5157,5.0847,2.185901522651,17.12,9.8,19.520936169179688,0.539,20.05993616917969
09003,Hartford County,CT,AE,1.1827281999606996,1.056721,0.4334,4.5198,1.1044826757580002,17.12,9.8,20.248306783327177,0.274,20.522306783327178
09003,Hartford County,CT,WEC,1.1401446493985123,2.079782,0.4334,4.5198,2.173783986836,17.12,9.8,19.519276397702534,0.538,20.057276397702534
09005,Litchfield County,CT,AE,1.174641678136569,0.940713,0.4773,3.5782,0.974373592566,17.12,9.8,20.109865529698062,0.244,20.353865529698062
09005,Litchfield County,CT,WEC,1.1387844453565514,2.077895,0.4773,3.5782,2.1522462388899997,17.12,9.8,19.49598970450416,0.538,20.03398970450416
09007,Middlesex County,CT,AE,1.1821133686978202,1.043304,0.4855,5.838,1.10421208752,17.12,9.8,20.237780872106683,0.27,20.507780872106682
09007,Middlesex County,CT,WEC,1.1402726743537592,2.079993,0.4855,5.838,2.2014229913400003,17.12,9.8,19.52146818493636,0.538,20.05946818493636
09009,New Haven County,CT,AE,1.1837827418488052,1.068035,0.4556,1.8832,1.08814823512,17.12,9.8,20.266360540451547,0.277,20.54336054045155
09009,New Haven County,CT,WEC,1.1404172197423028,2.080333,0.4556,1.8832,2.119509831056,17.12,9.8,19.523942801988227,0.539,20.06294280198823
09011,New London County,CT,AE,1.18201466276866,1.04361,0.5572,5.6497,1.10257083417,17.12,9.8,20.23609102659946,0.27,20.50609102659946
09011,New London County,CT,WEC,1.1402660375845606,2.080199,0.5572,5.6497,2.197724002903,17.12,9.8,19.521354563447677,0.539,20.060354563447678
09013,Tolland County,CT,AE,1.178495499256407,0.993491,0.4428,6.2147,1.055233485177,17.12,9.8,20.17584294726969,0.257,20.43284294726969
09013,Tolland County,CT,WEC,1.1397928768393166,2.078942,0.4428,6.2147,2.2081420084739998,17.12,9.8,19.513254051489103,0.538,20.051254051489103
09015,Windham County,CT,AE,1.1768113810230083,0.97597,0.4743,3.2015,1.00721567955,17.12,9.8,20.147010843113904,0.253,20.400010843113904
09015,Windham County,CT,WEC,1.1394116951778572,2.079068,0.4743,3.2015,2.1456293620199998,17.12,9.8,19.506728221444916,0.538,20.044728221444917
10001,Kent County,DE,AE,1.2026944663047672,1.302989,0.19,1.6949,1.3250733605610001,8.49,9.6,10.210876018927474,0.33,10.540876018927474
10001,Kent County,DE,WEC,1.1454558403208654,2.083835,0.19,1.6949,2.1191539194150004,8.49,9.6,9.724920084324149,0.528,10.252920084324149
10003,New Castle County,DE,AE,1.2003386470480455,1.27555,0.2279,1.8832,1.2995711576,8.49,9.6,10.190875113437906,0.323,10.513875113437907
10003,New Castle County,DE,WEC,1.1444345438221117,2.083268,0.2279,1.8832,2.122500102976,8.49,9.6,9.716249277049728,0.528,10.244249277049729
10005,Sussex County,DE,AE,1.2049262970818926,1.329922,0.2016,1.6949,1.352462847978,8.49,9.6,10.229824262225268,0.337,10.566824262225268
10005,Sussex County,DE,WEC,1.14629023034516,2.084303,0.2016,1.6949,2.119629851547,8.49,9.6,9.732004055630409,0.529,10.261004055630409
11001,District of Columbia,DC,AE,1.203765219954889,1.317808,0.3825,1.8832,1.342624960256,10.8,13.4,13.000664375512802,0.466,13.466664375512801
11001,District of Columbia,DC,WEC,1.1445505376016232,2.083882,0.3825,1.8832,2.123125665824,10.8,13.4,12.36114580609753,0.738,13.09914580609753
12001,Alachua County,FL,AE,1.266104570234086,2.058966,0.2893,0.0,2.058966,8.5,5.16584,10.76188884698973,0.281,11.042888846989731
12001,Alachua County,FL,WEC,1.170649418774069,2.093967,0.2893,0.0,2.093967,8.5,5.16584,9.950520059579587,0.286,10.236520059579586
12003,Baker County,FL,AE,1.2608521261194297,1.998017,0.3372,1.1299,2.020592594083,8.5,5.16584,10.717243072015153,0.273,10.990243072015152
12003,Baker County,FL,WEC,1.1678873395167404,2.093137,0.3372,1.1299,2.116787354963,8.5,5.16584,9.927042385892292,0.286,10.213042385892292
12005,Bay County,FL,AE,1.2666799391406864,2.057348,0.3995,3.2015,2.12321399622,8.5,5.16584,10.766779482695835,0.281,11.047779482695836
12005,Bay County,FL,WEC,1.1772444854322288,2.094151,0.3995,3.2015,2.161195244265,8.5,5.16584,10.006578126173945,0.286,10.292578126173945
12007,Bradford County,FL,AE,1.264869796669844,2.04474,0.2886,0.0,2.04474,8.5,5.16584,10.751393271693672,0.279,11.030393271693672
12007,Bradford County,FL,WEC,1.1700619337818208,2.093758,0.2886,0.0,2.093758,8.5,5.16584,9.945526437145476,0.286,10.231526437145476
12009,Brevard County,FL,AE,1.2867850794298827,2.296872,0.3771,0.9416,2.318499346752,8.5,5.16584,10.937673175154004,0.313,11.250673175154004
12009,Brevard County,FL,WEC,1.1832834560410228,2.097016,0.3771,0.9416,2.1167615026560003,8.5,5.16584,10.057909376348693,0.286,10.343909376348693
12011,Broward County,FL,AE,1.2971717860589944,2.408117,0.3624,1.5066,2.444397690722,8.5,5.16584,11.025960181501453,0.329,11.354960181501454
12011,Broward County,FL,WEC,1.1919950135969286,2.098668,0.3624,1.5066,2.1302865320880002,8.5,5.16584,10.131957615573894,0.286,10.417957615573894
12013,Calhoun County,FL,AE,1.2585186450286925,1.964699,0.4068,3.7665,2.038699387835,8.5,5.16584,10.697408482743887,0.268,10.965408482743888
12013,Calhoun County,FL,WEC,1.1694351843822957,2.092943,0.4068,3.7665,2.171773698095,8.5,5.16584,9.940199067249512,0.286,10.226199067249512
12015,Charlotte County,FL,AE,1.2884139340112701,2.311313,0.3296,2.8249,2.376605280937,8.5,5.16584,10.951518439095796,0.315,11.266518439095796
12015,Charlotte County,FL,WEC,1.1867458453997524,2.097355,0.3296,2.8249,2.156603181395,8.5,5.16584,10.087339685897895,0.286,10.373339685897895
12017,Citrus County,FL,AE,1.2747519070063273,2.155186,0.2365,1.5066,2.187656032276,8.5,5.16584,10.835391209553782,0.294,11.129391209553782
12017,Citrus County,FL,WEC,1.1783988669436585,2.095382,0.2365,1.5066,2.126951025212,8.5,5.16584,10.016390369021098,0.286,10.302390369021097
12019,Clay County,FL,AE,1.266598068629909,2.064848,0.3024,0.0,2.064848,8.5,5.16584,10.766083583354227,0.282,11.048083583354227
12019,Clay County,FL,WEC,1.17109980308011,2.09399,0.3024,0.0,2.09399,8.5,5.16584,9.954348326180936,0.286,10.240348326180936
12021,Collier County,FL,AE,1.2929290863177758,2.3624,0.412,0.7533,2.3801959592,8.5,5.16584,10.989897233701095,0.322,11.311897233701094
12021,Collier County,FL,WEC,1.1889903644046573,2.097976,0.412,0.7533,2.113780053208,8.5,5.16584,10.106418097439587,0.286,10.392418097439586
12023,Columbia County,FL,AE,1.2610414552720783,1.998707,0.3468,0.0,1.998707,8.5,5.16584,10.718852369812666,0.273,10.991852369812666
12023,Columbia County,FL,WEC,1.1686206129250063,2.093235,0.3468,0.0,2.093235,8.5,5.16584,9.933275209862554,0.286,10.219275209862554
12027,DeSoto County,FL,AE,1.2852996272974961,2.278783,0.3021,3.3898,2.3560291861339997,8.5,5.16584,10.925046832028718,0.311,11.236046832028718
12027,DeSoto County,FL,WEC,1.1820159774390955,2.09684,0.3021,3.3898,2.16791868232,8.5,5.16584,10.047135808232312,0.286,10.333135808232312
12029,Dixie County,FL,AE,1.266857309021936,2.06153,0.3816,1.3183,2.08870714999,8.5,5.16584,10.768287126686456,0.281,11.049287126686457
12029,Dixie County,FL,WEC,1.175406563561067,2.094285,0.3816,1.3183,2.121893959155,8.5,5.16584,9.990955790269071,0.286,10.27695579026907
12031,Duval County,FL,AE,1.267535088204375,2.070036,0.3286,0.0,2.070036,8.5,5.16584,10.774048249737188,0.282,11.056048249737188
12031,Duval County,FL,WEC,1.175097236422554,2.09445,0.3286,0.0,2.09445,8.5,5.16584,9.98832650959171,0.286,10.27432650959171
12033,Escambia County,FL,AE,1.2597325449222592,1.974233,0.5064,2.8249,2.030003108017,8.5,5.16584,10.707726631839202,0.269,10.976726631839202
12033,Escambia County,FL,WEC,1.1723695133323582,2.093148,0.5064,2.8249,2.152277337852,8.5,5.16584,9.965140863325045,0.286,10.251140863325045
12035,Flagler County,FL,AE,1.2745010518226199,2.156399,0.2296,0.3766,2.164519998634,8.5,5.16584,10.833258940492268,0.294,11.127258940492268
12035,Flagler County,FL,WEC,1.1755337098894785,2.095263,0.2296,0.3766,2.103153760458,8.5,5.16584,9.992036534060567,0.286,10.278036534060567
12037,Franklin County,FL,AE,1.2684158599459066,2.076833,0.4123,2.6365,2.131588702045,8.5,5.16584,10.781534809540206,0.283,11.064534809540206
12037,Franklin County,FL,WEC,1.178660772805802,2.094565,0.4123,2.6365,2.1497882062249998,8.5,5.16584,10.018616568849318,0.286,10.304616568849317
12039,Gadsden County,FL,AE,1.2565362333244834,1.948764,0.4707,1.8832,1.9854631236479998,8.5,5.16584,10.680557983258108,0.266,10.946557983258108
12039,Gadsden County,FL,WEC,1.1650698207770012,2.092405,0.4707,1.8832,2.1318091709599996,8.5,5.16584,9.90309347660451,0.286,10.18909347660451
12041,Gilchrist County,FL,AE,1.2648350368238608,2.040284,0.3465,0.0,2.040284,8.5,5.16584,10.751097813002817,0.278,11.029097813002817
12041,Gilchrist County,FL,WEC,1.1720710624900907,2.093897,0.3465,0.0,2.093897,8.5,5.16584,9.962604031165771,0.286,10.24860403116577
12043,Glades County,FL,AE,1.2893506672062336,2.32592,0.334,2.8249,2.39162491408,8.5,5.16584,10.959480671252985,0.317,11.276480671252985
12043,Glades County,FL,WEC,1.1844627020011984,2.097341,0.334,2.8249,2.1565887859090003,8.5,5.16584,10.067932967010186,0.286,10.353932967010186
12045,Gulf County,FL,AE,1.264128479145035,2.021873,0.3742,3.3898,2.090410450954,8.5,5.16584,10.745092072732797,0.276,11.021092072732797
12045,Gulf County,FL,WEC,1.1776041650464133,2.094219,0.3742,3.3898,2.165208835662,8.5,5.16584,10.009635402894514,0.286,10.295635402894513
12047,Hamilton County,FL,AE,1.2574995897920367,1.954949,0.393,0.3766,1.962311337934,8.5,5.16584,10.688746513232312,0.267,10.955746513232311
12047,Hamilton County,FL,WEC,1.167501692853358,2.092793,0.393,0.3766,2.1006744584379997,8.5,5.16584,9.923764389253542,0.286,10.209764389253541
12049,Hardee County,FL,AE,1.282234801080277,2.244145,0.3127,3.5782,2.32444499639,8.5,5.16584,10.898995809182356,0.306,11.204995809182355
12049,Hardee County,FL,WEC,1.1800796385115813,2.09643,0.3127,3.5782,2.17144445826,8.5,5.16584,10.030676927348441,0.286,10.31667692734844
12051,Hendry County,FL,AE,1.2911502068323746,2.345529,0.3546,0.7533,2.363197869957,8.5,5.16584,10.974776758075183,0.32,11.294776758075184
12051,Hendry County,FL,WEC,1.186184465189982,2.097609,0.3546,0.7533,2.1134102885969996,8.5,5.16584,10.082567954114847,0.286,10.368567954114846
12053,Hernando County,FL,AE,1.2746911890353894,2.155054,0.2283,1.8832,2.195637976928,8.5,5.16584,10.83487510680081,0.294,11.12887510680081
12053,Hernando County,FL,WEC,1.1773798828550897,2.09539,0.2283,1.8832,2.13485038448,8.5,5.16584,10.007729004268262,0.286,10.293729004268261
12055,Highlands County,FL,AE,1.290049589210314,2.33166,0.3135,2.6365,2.3931342159,8.5,5.16584,10.965421508287669,0.318,11.283421508287669
12055,Highlands County,FL,WEC,1.1865492803305489,2.097595,0.3135,2.6365,2.152898092175,8.5,5.16584,10.085668882809665,0.286,10.371668882809665
12057,Hillsborough County,FL,AE,1.2801020737661015,2.216338,0.3214,3.3898,2.291467425524,8.5,5.16584,10.880867627011863,0.302,11.182867627011863
12057,Hillsborough County,FL,WEC,1.18097525025097,2.096231,0.3214,3.3898,2.167289038438,8.5,5.16584,10.038289627133246,0.286,10.324289627133245
12059,Holmes County,FL,AE,1.2550509026398662,1.92488,0.4509,4.5198,2.0118807262400003,8.5,5.16584,10.667932672438862,0.263,10.930932672438862
12059,Holmes County,FL,WEC,1.1668937431718904,2.092431,0.4509,4.5198,2.187004696338,8.5,5.16584,9.918596816961069,0.286,10.204596816961068
12061,Indian River County,FL,AE,1.2891736174211705,2.327072,0.3934,2.2599,2.379661500128,8.5,5.16584,10.95797574807995,0.318,11.275975748079949
12061,Indian River County,FL,WEC,1.183068678988609,2.09721,0.3934,2.2599,2.1446048487900002,8.5,5.16584,10.056083771403175,0.286,10.342083771403175
12063,Jackson County,FL,AE,1.2557697510371988,1.937032,0.4507,3.0132,1.9953986482240003,8.5,5.16584,10.67404288381619,0.264,10.93804288381619
12063,Jackson County,FL,WEC,1.1656587565851393,2.092368,0.4507,3.0132,2.1554152325760003,8.5,5.16584,9.908099430973683,0.286,10.194099430973683
12065,Jefferson County,FL,AE,1.2587959647248652,1.967708,0.4682,1.3183,1.993648294564,8.5,5.16584,10.699765700161354,0.269,10.968765700161354
12065,Jefferson County,FL,WEC,1.1701193884260432,2.093105,0.4682,1.3183,2.120698403215,8.5,5.16584,9.946014801621368,0.286,10.232014801621368
12067,Lafayette County,FL,AE,1.2610449206706709,1.993904,0.3249,1.1299,2.0164331212959996,8.5,5.16584,10.718881825700702,0.272,10.990881825700702
12067,Lafayette County,FL,WEC,1.1709947436506203,2.09342,0.3249,1.1299,2.11707355258,8.5,5.16584,9.953455321030273,0.286,10.239455321030272
12069,Lake County,FL,AE,1.2787804722031786,2.200159,0.2226,0.7533,2.2167327977470004,8.5,5.16584,10.869634013727017,0.3,11.169634013727018
12069,Lake County,FL,WEC,1.1812591487493898,2.096159,0.2226,0.7533,2.1119493657470003,8.5,5.16584,10.040702764369813,0.286,10.326702764369813
12071,Lee County,FL,AE,1.2917714428461593,2.346782,0.352,2.4482,2.4042359169239997,8.5,5.16584,10.980057264192354,0.32,11.300057264192354
12071,Lee County,FL,WEC,1.1908397323635729,2.097876,0.352,2.4482,2.1492362002319996,8.5,5.16584,10.122137725090369,0.286,10.408137725090368
12073,Leon County,FL,AE,1.2574045614140945,1.957257,0.4811,1.8832,1.9941160638239999,8.5,5.16584,10.687938772019804,0.267,10.954938772019803
12073,Leon County,FL,WEC,1.1666595204332268,2.092599,0.4811,1.8832,2.1320068243679997,8.5,5.16584,9.916605923682429,0.286,10.202605923682428
12075,Levy County,FL,AE,1.2693788950100415,2.092412,0.3462,0.9416,2.1121141513920003,8.5,5.16584,10.789720607585354,0.286,11.075720607585353
12075,Levy County,FL,WEC,1.1754899244662802,2.09461,0.3462,0.9416,2.11433284776,8.5,5.16584,9.991664357963382,0.286,10.277664357963381
12077,Liberty County,FL,AE,1.259076864108886,1.971516,0.4141,3.0132,2.030921720112,8.5,5.16584,10.70215334492553,0.269,10.971153344925531
12077,Liberty County,FL,WEC,1.1697284802811332,2.09312,0.4141,3.0132,2.15618989184,8.5,5.16584,9.942692082389632,0.286,10.228692082389632
12079,Madison County,FL,AE,1.2578120577709004,1.960504,0.3926,1.3183,1.9863493242319998,8.5,5.16584,10.691402491052653,0.268,10.959402491052654
12079,Madison County,FL,WEC,1.1671589184945763,2.092758,0.3926,1.3183,2.1203468287139997,8.5,5.16584,9.920850807203898,0.286,10.206850807203898
