time,T_oa,RH_oa,P_hPa,PUE_AE,PUE_WEC,Zone
2025-03-15 23:00:00,17.8,84.8,988.5799999999999,1.2250699278141735,1.2403941217313699,3A
2025-03-16 00:00:00,17.14,86.8,989.0200000000001,1.2249159559714924,1.2403563446198,3A
2025-03-16 01:00:00,16.22,86.8,990.86,1.2246317354551308,1.2402456670596758,3A
2025-03-16 02:00:00,15.84,86.8,991.74,1.224507846140491,1.2401944086515215,3A
2025-03-16 03:00:00,15.48,87.0,992.9399999999999,1.2243699877228402,1.2401286837978067,3A
2025-03-16 04:00:00,15.04,86.4,993.72,1.2242405731061237,1.2400808081042176,3A
2025-03-16 05:00:00,14.72,85.6,994.0200000000001,1.2241615964263004,1.24005858068695,3A
2025-03-16 06:00:00,14.24,81.2,994.6200000000001,1.224034814350101,1.2400182320354056,3A
2025-03-16 07:00:00,13.72,75.4,995.4,1.2239446358512112,1.2399684923096204,3A
2025-03-16 08:00:00,13.0,68.8,995.64,1.2239312231556465,1.2399389871863349,3A
2025-03-16 09:00:00,12.38,66.6,995.78,1.2239234020689813,1.2399167059065292,3A
2025-03-16 10:00:00,12.04,65.8,996.5600000000001,1.2238798676703118,1.2398716688390234,3A
2025-03-16 11:00:00,11.7,66.8,997.68,1.2238174757858473,1.2398108780571089,3A
2025-03-16 12:00:00,11.52,68.0,998.8799999999999,1.2237507826004992,1.2397505594934557,3A
2025-03-16 13:00:00,12.42,66.8,999.82,1.223698651425447,1.239729727632084,3A
2025-03-16 14:00:00,13.62,61.0,1000.92,1.2236377711938247,1.2397091068568067,3A
2025-03-16 15:00:00,14.56,53.6,1001.94,1.2236892439035323,1.2396856689149327,3A
2025-03-16 16:00:00,15.5,48.8,1002.58,1.2238347316183633,1.2396798157130993,3A
2025-03-16 17:00:00,16.16,47.0,1002.96,1.2239406191528641,1.2396789112526316,3A
2025-03-16 18:00:00,16.98,44.2,1002.98,1.2240972045549303,1.23969865262794,3A
2025-03-16 19:00:00,17.3,43.4,1002.9,1.2241631996279554,1.2397104111425767,3A
2025-03-16 20:00:00,17.54,40.8,1002.68,1.2242216246337092,1.2397266236398607,3A
2025-03-16 21:00:00,17.02,40.6,1003.22,1.2240915472945875,1.2396885827248871,3A
2025-03-16 22:00:00,16.46,40.4,1003.84,1.2239494883402824,1.2396458891390507,3A
2025-03-16 23:00:00,15.44,43.6,1004.36,1.2237247897900623,1.239596272955224,3A
2025-03-17 00:00:00,14.06,50.2,1005.04,1.223422446368997,1.2395303070098624,3A
2025-03-17 01:00:00,13.12,51.4,1005.58,1.2233813377171487,1.2394819039867557,3A
2025-03-17 02:00:00,12.38,53.2,1006.48,1.2233320855288554,1.2394221076023613,3A
2025-03-17 03:00:00,11.54,55.8,1007.06,1.2233003918760528,1.2393745153081595,3A
2025-03-17 04:00:00,10.76,59.0,1007.58,1.2232720078983452,1.2393312182275973,3A
2025-03-17 05:00:00,10.18,60.8,1007.76,1.223262189499989,1.239308466112044,3A
2025-03-17 06:00:00,10.0,60.8,1007.94,1.2232523746084125,1.2392957526859958,3A
2025-03-17 07:00:00,9.82,59.6,1008.28,1.2232338449300058,1.2392757616940098,3A
2025-03-17 08:00:00,9.48,58.4,1008.24,1.2232360242435274,1.2392690585619222,3A
2025-03-17 09:00:00,8.959999999999999,59.0,1008.14,1.2232414732839325,1.239260571977565,3A
2025-03-17 10:00:00,8.66,59.2,1008.34,1.2232305762839164,1.2392439544058436,3A
2025-03-17 11:00:00,7.919999999999999,61.6,1008.54,1.2232196836057911,1.239216316369387,3A
2025-03-17 12:00:00,7.26,62.2,1009.5,1.2231674588304653,1.2391562151391442,3A
2025-03-17 13:00:00,7.26,69.0,1010.26,1.2231261846071944,1.239121788339605,3A
2025-03-17 14:00:00,9.940000000000001,62.2,1011.02,1.223084972436919,1.239154413337779,3A
2025-03-17 15:00:00,12.58,54.0,1011.5,1.2230589756064842,1.23919866632501,3A
2025-03-17 16:00:00,14.6,46.8,1011.68,1.2231636273702622,1.2392409835853821,3A
2025-03-17 17:00:00,16.28,40.2,1011.54,1.223491568499048,1.2392893075053835,3A
2025-03-17 18:00:00,17.54,38.0,1011.06,1.2237581448381885,1.2393425955006732,3A
2025-03-17 19:00:00,18.44,36.0,1010.34,1.2239694834812656,1.239397855758047,3A
2025-03-17 20:00:00,19.12,33.4,1009.62,1.2241390934241965,1.239447687202109,3A
2025-03-17 21:00:00,19.18,34.2,1008.98,1.2241859811028895,1.239478402884922,3A
2025-03-17 22:00:00,18.92,35.4,1008.8,1.2241462401140282,1.239480111581133,3A
2025-03-17 23:00:00,18.02,41.0,1008.76,1.2239763664645298,1.2394593886339356,3A
2025-03-18 00:00:00,15.34,47.2,1008.9,1.2234562720524227,1.2393858554100368,3A
2025-03-18 01:00:00,14.08,47.8,1008.3,1.2232480590294073,1.2393816389514432,3A
2025-03-18 02:00:00,13.1,50.6,1008.62,1.2232153277440947,1.2393424900564318,3A
2025-03-18 03:00:00,12.32,52.8,1008.86,1.2232022643039087,1.2393120172739864,3A
2025-03-18 04:00:00,11.72,53.0,1009.02,1.2231935587962277,1.239289706173703,3A
2025-03-18 05:00:00,11.32,52.0,1008.86,1.2232022643039087,1.2392869637335084,3A
2025-03-18 06:00:00,10.76,53.4,1008.56,1.2232185945755838,1.2392865809014868,3A
2025-03-18 07:00:00,10.32,54.8,1008.32,1.2232316657893905,1.2392864750075128,3A
2025-03-18 08:00:00,9.940000000000001,55.8,1008.12,1.2232425632217372,1.239286052431609,3A
2025-03-18 09:00:00,9.459999999999999,57.8,1007.8,1.2232600081099834,1.2392885861874376,3A
2025-03-18 10:00:00,8.96,61.4,1007.98,1.223250193997436,1.2392678526837817,3A
2025-03-18 11:00:00,8.5,64.4,1008.28,1.2232338449300058,1.2392426719971028,3A
2025-03-18 12:00:00,8.34,67.0,1008.44,1.2232251294047782,1.2392313872160239,3A
2025-03-18 13:00:00,9.14,71.0,1008.34,1.2232305762839164,1.2392559863069148,3A
2025-03-18 14:00:00,11.94,65.6,1008.58,1.2232175055885668,1.2393152422238993,3A
2025-03-18 15:00:00,14.82,59.6,1008.6,1.2233732328231848,1.2393865044076902,3A
2025-03-18 16:00:00,17.34,52.4,1008.48,1.2238617660280635,1.2394551359264057,3A
2025-03-18 17:00:00,19.14,42.8,1007.86,1.2242404277783774,1.2395286128285554,3A
2025-03-18 18:00:00,20.44,38.0,1006.92,1.2245416742798314,1.2396043145868223,3A
2025-03-18 19:00:00,21.32,35.6,1005.78,1.2247741813712087,1.2396788073329386,3A
2025-03-18 20:00:00,21.74,33.8,1004.64,1.22491889932658,1.2397418961001485,3A
2025-03-18 21:00:00,21.7,35.0,1003.82,1.2249574624608677,1.2397787503640914,3A
2025-03-18 22:00:00,21.18,38.0,1003.22,1.2248913688909238,1.2397933913827701,3A
2025-03-18 23:00:00,19.46,43.0,1002.78,1.224585358584712,1.2397703975777448,3A
2025-03-19 00:00:00,17.44,47.8,1002.62,1.2242057330530813,1.2397268754440935,3A
2025-03-19 01:00:00,16.84,49.0,1002.42,1.22410143584558,1.2397209911437015,3A
2025-03-19 02:00:00,16.04,51.0,1002.46,1.2239452808924711,1.2396989717811266,3A
2025-03-19 03:00:00,15.22,57.0,1002.54,1.2237830766366922,1.2396746032798351,3A
2025-03-19 04:00:00,14.32,64.4,1002.52,1.2236110243191585,1.2396528358019252,3A
2025-03-19 05:00:00,13.7,69.8,1002.3,1.2235615831563202,1.2396473547457882,3A
2025-03-19 06:00:00,13.22,74.0,1002.02,1.2235770246287052,1.2396481720578088,3A
2025-03-19 07:00:00,12.88,77.2,1001.92,1.2235825415318837,1.2396442115009458,3A
2025-03-19 08:00:00,12.68,80.0,1001.6,1.2236002030249284,1.2396539412075984,3A
2025-03-19 09:00:00,12.66,81.8,1001.3,1.2236167709270724,1.2396672966077737,3A
2025-03-19 10:00:00,12.66,83.2,1001.34,1.223614561299868,1.2396654481142069,3A
2025-03-19 11:00:00,12.76,84.6,1001.42,1.2236101425750174,1.2396642755375331,3A
2025-03-19 12:00:00,13.1,85.8,1001.8,1.2235891632695435,1.2396553022922199,3A
2025-03-19 13:00:00,14.66,77.2,1003.12,1.2236433187128664,1.2396337331953637,3A
2025-03-19 14:00:00,16.56,67.0,1003.7,1.2239764675459757,1.2396548589022847,3A
2025-03-19 15:00:00,18.56,59.4,1003.44,1.2243753385724272,1.2397172234726168,3A
