time,T_oa,RH_oa,P_hPa,PUE_AE,PUE_WEC,Zone
2025-01-01 00:00:00,19.64,26.0,971.54,1.226430891543044,1.2412663508737813,2B
2025-01-01 01:00:00,17.48,29.6,971.28,1.2260175033039629,1.2412229565390942,2B
2025-01-01 02:00:00,16.22,32.2,971.6600000000001,1.225744809585319,1.241171475033537,2B
2025-01-01 03:00:00,15.18,34.4,972.0600000000001,1.2255148069599848,1.2411247722453405,2B
2025-01-01 04:00:00,14.3,36.4,972.3399999999999,1.225323765350697,1.2410881519889674,2B
2025-01-01 05:00:00,13.5,36.4,972.6,1.2252490267006049,1.2410546118462153,2B
2025-01-01 06:00:00,12.88,36.0,972.6,1.2252490267006049,1.241038499550097,2B
2025-01-01 07:00:00,12.22,36.6,972.5799999999999,1.2252501977499457,1.241022327173053,2B
2025-01-01 08:00:00,11.68,38.0,972.4799999999999,1.2252560537191635,1.2410131898657666,2B
2025-01-01 09:00:00,11.2,40.2,972.54,1.2252525399931213,1.2409977771767826,2B
2025-01-01 10:00:00,10.42,43.6,972.6200000000001,1.2252478556994246,1.2409735916972302,2B
2025-01-01 11:00:00,9.84,46.0,972.7,1.2252431721762502,1.2409546071764994,2B
2025-01-01 12:00:00,9.42,47.0,972.6600000000001,1.225245513841534,1.2409456490068773,2B
2025-01-01 13:00:00,7.959999999999999,48.2,973.22,1.2252127480439732,1.2408803690941175,2B
2025-01-01 14:00:00,7.6,49.2,973.6,1.2251905355765307,1.240852488678034,2B
2025-01-01 15:00:00,7.859999999999999,48.4,974.22,1.2251543313827038,1.2408290307027074,2B
2025-01-01 16:00:00,9.24,45.0,974.9799999999999,1.2251100148634508,1.2408278295007928,2B
2025-01-01 17:00:00,12.36,38.6,975.9799999999999,1.2250518088074236,1.2408600277115343,2B
2025-01-01 18:00:00,14.98,32.8,976.5200000000001,1.2252139983802197,1.2409015933442906,2B
2025-01-01 19:00:00,17.02,28.6,975.96,1.2256498295985099,1.2409816856064082,2B
2025-01-01 20:00:00,18.68,24.6,975.1600000000001,1.2260252197726245,1.2410637524229418,2B
2025-01-01 21:00:00,19.74,22.6,974.6,1.2262681726746176,1.2411186340653289,2B
2025-01-01 22:00:00,20.3,21.6,974.18,1.2264040415567037,1.2411537395292103,2B
2025-01-01 23:00:00,20.26,21.8,974.1200000000001,1.2263996999585594,1.2411556434238062,2B
2025-01-02 00:00:00,18.86,25.8,974.18,1.2261189270858,1.2411163781161458,2B
2025-01-02 01:00:00,16.96,30.8,974.0600000000001,1.2257498108239926,1.2410729550448953,2B
2025-01-02 02:00:00,15.64,33.4,974.36,1.2254708163352177,1.2410240330281448,2B
2025-01-02 03:00:00,14.68,35.2,974.68,1.22526206829188,1.2409835003258283,2B
2025-01-02 04:00:00,13.88,36.6,974.86,1.2251170076148072,1.240953971269334,2B
2025-01-02 05:00:00,13.36,36.0,974.72,1.2251251680008708,1.240947318347112,2B
2025-01-02 06:00:00,12.74,35.6,974.5799999999999,1.2251333307314396,1.240938070035796,2B
2025-01-02 07:00:00,12.1,37.0,974.4399999999999,1.2251414958075244,1.240928300296969,2B
2025-01-02 08:00:00,11.62,37.6,974.28,1.2251508301964074,1.2409236541948807,2B
2025-01-02 09:00:00,11.16,39.6,974.0,1.225167172756295,1.2409253809270504,2B
2025-01-02 10:00:00,10.68,42.4,973.9399999999999,1.225170675955945,1.240915852304913,2B
2025-01-02 11:00:00,10.14,45.2,973.8399999999999,1.22517651558131,1.2409067168246732,2B
2025-01-02 12:00:00,9.86,45.2,973.86,1.2251753475602951,1.2408984739377744,2B
2025-01-02 13:00:00,8.4,45.8,974.68,1.2251274999703252,1.240820646637196,2B
2025-01-02 14:00:00,8.2,45.8,975.22,1.225096034523451,1.2407892014100805,2B
2025-01-02 15:00:00,8.6,44.2,975.8,1.2250622770932311,1.2407713908220523,2B
2025-01-02 16:00:00,10.78,39.0,976.6200000000001,1.2250146194871931,1.240788030220046,2B
2025-01-02 17:00:00,13.5,34.2,977.3,1.224975159203958,1.2408253993003737,2B
2025-01-02 18:00:00,16.1,29.0,977.5200000000001,1.2253767756506082,1.2408819518189849,2B
2025-01-02 19:00:00,18.9,24.6,976.76,1.2259741093826975,1.240991357425223,2B
2025-01-02 20:00:00,21.18,21.8,975.78,1.2264827218681913,1.2410982201728562,2B
2025-01-02 21:00:00,22.88,20.0,975.0799999999999,1.226860771963187,1.2411765337536194,2B
2025-01-02 22:00:00,23.6,19.8,974.5200000000001,1.2270629939516964,1.2412226663431691,2B
2025-01-02 23:00:00,23.52,20.6,974.26,1.2270367658792622,1.2412333551362098,2B
2025-01-03 00:00:00,21.16,27.0,973.8799999999999,1.226592268797778,1.241190771971356,2B
2025-01-03 01:00:00,19.34,29.4,973.5600000000001,1.2262508457391967,1.241159231891117,2B
2025-01-03 02:00:00,17.88,32.2,973.78,1.2259485605985172,1.2411105444920596,2B
2025-01-03 03:00:00,16.96,34.8,974.04,1.2257509904006532,1.2410739340585324,2B
2025-01-03 04:00:00,16.02,36.8,974.24,1.2255530918849489,1.241039758532802,2B
2025-01-03 05:00:00,15.1,38.0,974.26,1.2253697751029788,1.2410149125900645,2B
2025-01-03 06:00:00,14.32,39.2,974.1600000000001,1.2252211930723866,1.240999563249493,2B
2025-01-03 07:00:00,13.62,40.4,974.0,1.225167172756295,1.2409892184696811,2B
2025-01-03 08:00:00,12.86,41.8,973.78,1.2251800199322278,1.2409802449536327,2B
2025-01-03 09:00:00,12.16,42.6,973.6200000000001,1.2251893669795981,1.2409698929616195,2B
2025-01-03 10:00:00,11.64,43.0,973.5600000000001,1.225192872914436,1.2409593248855726,2B
2025-01-03 11:00:00,11.06,44.2,973.2,1.2252139176017156,1.2409618568075864,2B
2025-01-03 12:00:00,10.74,44.6,972.9799999999999,1.2252267859102584,1.240964299793577,2B
2025-01-03 13:00:00,9.74,46.0,973.0600000000001,1.2252221058520822,1.2409344134389864,2B
2025-01-03 14:00:00,9.239999999999998,47.0,973.0799999999999,1.2252209359577766,1.2409204489293528,2B
2025-01-03 15:00:00,9.4,44.8,973.24,1.2252115785342994,1.2409167907317968,2B
2025-01-03 16:00:00,11.8,40.2,974.0799999999999,1.2251625024947594,1.2409380839305608,2B
2025-01-03 17:00:00,15.44,34.4,975.1,1.2253878693006137,1.240982701838457,2B
2025-01-03 18:00:00,18.78,29.2,975.4799999999999,1.2260260572900297,1.24105070543196,2B
2025-01-03 19:00:00,21.18,26.2,974.76,1.226543602768759,1.2411481394258201,2B
2025-01-03 20:00:00,22.84,23.0,973.76,1.2269322291321538,1.2412402693769085,2B
2025-01-03 21:00:00,23.54,22.0,973.0,1.2271167899254463,1.2412958261704499,2B
2025-01-03 22:00:00,23.66,22.2,972.7,1.2271587252440705,1.2413137185316743,2B
2025-01-03 23:00:00,23.18,23.0,972.3399999999999,1.2270852983818044,1.2413189833564282,2B
2025-01-04 00:00:00,20.92,28.6,972.1,1.2266513824908187,1.241272053580229,2B
2025-01-04 01:00:00,18.66,34.8,971.7,1.2262267885964369,1.2412329766477594,2B
2025-01-04 02:00:00,17.78,36.4,971.7,1.2260521072837367,1.241210086400703,2B
2025-01-04 03:00:00,16.82,37.8,971.5600000000001,1.225869840066012,1.241192001972811,2B
2025-01-04 04:00:00,16.0,38.4,971.72,1.22569759328601,1.2411628024531698,2B
2025-01-04 05:00:00,15.38,39.8,971.72,1.2255745248942063,1.2411466755655842,2B
2025-01-04 06:00:00,15.12,39.6,971.6200000000001,1.2255288047894244,1.2411448268288416,2B
2025-01-04 07:00:00,14.64,39.2,971.32,1.2254511617358388,1.2411470848808253,2B
