time,T_oa,RH_oa,P_hPa,PUE_AE,PUE_WEC,Zone
2025-01-01 00:00:00,21.54,81.6,1013.24,1.4158446087917427,1.2393435153349817,1A
2025-01-01 01:00:00,20.86,85.8,1013.94,1.4148651309968605,1.239294841165109,1A
2025-01-01 02:00:00,20.0,87.6,1014.34,1.224046606755993,1.2392553103706276,1A
2025-01-01 03:00:00,19.48,88.8,1014.86,1.2239192130388983,1.2392188603656955,1A
2025-01-01 04:00:00,19.04,88.2,1015.5,1.2238005878410578,1.239179028011081,1A
2025-01-01 05:00:00,19.38,86.6,1015.56,1.2238618846769456,1.239184784948476,1A
2025-01-01 06:00:00,19.52,85.8,1015.44,1.2238950436266556,1.2391936811730924,1A
2025-01-01 07:00:00,19.66,84.8,1015.22,1.2239336896349098,1.2392070917783788,1A
2025-01-01 08:00:00,19.8,84.2,1015.1,1.223966868179377,1.2392159936197187,1A
2025-01-01 09:00:00,19.56,85.0,1015.28,1.223911403874106,1.2392018947932937,1A
2025-01-01 10:00:00,19.34,85.6,1015.5,1.2238575697906855,1.2391864949283178,1A
2025-01-01 11:00:00,19.04,85.4,1016.02,1.2237721836461009,1.2391555946953408,1A
2025-01-01 12:00:00,18.64,85.2,1016.54,1.2236679103073491,1.2391222396497228,1A
2025-01-01 13:00:00,18.64,86.0,1017.28,1.2236276355323765,1.2390889748524245,1A
2025-01-01 14:00:00,19.18,83.0,1018.0,1.223690821089664,1.2390700629661877,1A
2025-01-01 15:00:00,20.14,78.0,1018.66,1.2238367107551757,1.2390642883744776,1A
2025-01-01 16:00:00,21.86,69.8,1018.9,1.2241492360205926,1.2390961980655384,1A
2025-01-01 17:00:00,23.14,63.8,1018.88,1.2243926487234633,1.2391288483504657,1A
2025-01-01 18:00:00,23.48,62.0,1018.16,1.2244967244519636,1.2391696311961606,1A
2025-01-01 19:00:00,23.04,61.8,1017.48,1.2244508694478422,1.2391892943446348,1A
2025-01-01 20:00:00,23.44,59.0,1016.9,1.2245587658628883,1.2392253569246103,1A
2025-01-01 21:00:00,23.22,60.0,1016.88,1.2245181422652793,1.2392207900467231,1A
2025-01-01 22:00:00,22.3,65.8,1017.16,1.2243282078515785,1.2391853135772788,1A
2025-01-01 23:00:00,20.58,74.2,1017.74,1.223970301639716,1.2391165009057425,1A
2025-01-02 00:00:00,19.52,78.2,1018.38,1.2237345501493149,1.2390614575375878,1A
2025-01-02 01:00:00,19.26,77.6,1018.9,1.2236570403795357,1.2390317007266427,1A
2025-01-02 02:00:00,18.98,78.6,1019.34,1.2235801634988372,1.2390050578420297,1A
2025-01-02 03:00:00,18.48,81.8,1019.8,1.2234606597985673,1.2389720912908462,1A
2025-01-02 04:00:00,17.86,84.4,1020.0,1.2233326012338783,1.2389477906723334,1A
2025-01-02 05:00:00,17.4,87.2,1020.0,1.2232456143772459,1.2389363919107361,1A
2025-01-02 06:00:00,17.02,89.0,1019.88,1.2231802119217834,1.2389323331071902,1A
2025-01-02 07:00:00,16.66,88.0,1019.54,1.2231304055041976,1.2389385949279388,1A
2025-01-02 08:00:00,16.42,86.8,1019.4,1.223092524232205,1.2389388992786556,1A
2025-01-02 09:00:00,16.0,86.2,1019.42,1.223011981328491,1.238927592228016,1A
2025-01-02 10:00:00,15.6,86.8,1019.48,1.2229330821302944,1.2389149953359746,1A
2025-01-02 11:00:00,15.34,88.6,1019.8,1.2228667635008648,1.238894267093339,1A
2025-01-02 12:00:00,15.2,89.0,1020.12,1.2228231760323394,1.2388765250953186,1A
2025-01-02 13:00:00,15.92,86.2,1020.62,1.2229325368657222,1.2388720735115668,1A
2025-01-02 14:00:00,17.14,82.6,1021.16,1.2231340899077068,1.2388782208794447,1A
2025-01-02 15:00:00,19.14,76.4,1021.72,1.2234816037734233,1.2389027670608095,1A
2025-01-02 16:00:00,20.98,70.2,1021.94,1.2238170117986078,1.2389384783606918,1A
2025-01-02 17:00:00,22.58,64.8,1021.54,1.2241408564024234,1.2389959004899664,1A
2025-01-02 18:00:00,23.64,60.4,1020.72,1.2243860213249302,1.239058783942002,1A
2025-01-02 19:00:00,24.34,57.0,1019.76,1.2245712211018824,1.239119123611526,1A
2025-01-02 20:00:00,24.5,55.8,1019.2,1.224632418265821,1.239148215735912,1A
2025-01-02 21:00:00,24.3,56.2,1018.94,1.2246089322029445,1.2391549298158069,1A
2025-01-02 22:00:00,23.52,60.2,1018.96,1.2244601770222898,1.239134683545572,1A
2025-01-02 23:00:00,22.24,64.2,1019.28,1.2242003249834614,1.2390885823886668,1A
2025-01-03 00:00:00,20.8,70.2,1019.68,1.2239060050812005,1.2390349626636799,1A
2025-01-03 01:00:00,19.54,78.2,1020.38,1.2236296801149111,1.2389724403685134,1A
2025-01-03 02:00:00,18.44,83.2,1020.92,1.223392590823079,1.2389210984941605,1A
2025-01-03 03:00:00,17.74,86.2,1021.32,1.2232388143978146,1.2388859439034048,1A
2025-01-03 04:00:00,17.38,87.8,1021.5,1.2231611572092551,1.238869019860991,1A
2025-01-03 05:00:00,16.62,91.6,1021.36,1.223025150814678,1.2388564456921294,1A
2025-01-03 06:00:00,16.42,91.8,1021.12,1.2230002338214796,1.2388621806851772,1A
2025-01-03 07:00:00,16.08,93.0,1020.8,1.2229531363363109,1.2388680157677043,1A
2025-01-03 08:00:00,16.04,93.4,1020.7,1.222950931722638,1.2388714805249228,1A
2025-01-03 09:00:00,15.86,93.8,1020.58,1.2229233383558291,1.2388723700397506,1A
2025-01-03 10:00:00,15.62,94.6,1020.68,1.2228726326861943,1.2388619710339142,1A
2025-01-03 11:00:00,15.46,94.4,1021.0,1.2228253026132059,1.2388437593369712,1A
2025-01-03 12:00:00,15.3,94.0,1021.68,1.222758807014535,1.2388095504101515,1A
2025-01-03 13:00:00,15.88,91.2,1022.36,1.2228320122253995,1.2387936817990004,1A
2025-01-03 14:00:00,17.16,86.4,1022.92,1.2230435191103461,1.23880045485615,1A
2025-01-03 15:00:00,18.76,81.2,1023.44,1.2233172515077149,1.2388168983841896,1A
2025-01-03 16:00:00,20.24,75.4,1023.48,1.2235940205348734,1.2388516726908232,1A
2025-01-03 17:00:00,21.62,68.6,1022.92,1.22388450588519,1.2389106578008724,1A
2025-01-03 18:00:00,22.48,62.8,1022.08,1.2240924831483502,1.2389693339785546,1A
2025-01-03 19:00:00,22.74,60.0,1021.14,1.2241929520398076,1.2390177243627083,1A
2025-01-03 20:00:00,22.7,58.8,1020.36,1.2242281156421988,1.2390516106761151,1A
2025-01-03 21:00:00,22.54,57.2,1020.08,1.2242132127613825,1.2390601789446845,1A
2025-01-03 22:00:00,21.64,61.0,1020.3,1.2240310154063676,1.239028036696824,1A
2025-01-03 23:00:00,19.92,67.8,1020.76,1.2236808884198185,1.2389648818050936,1A
2025-01-04 00:00:00,18.82,65.8,1021.14,1.223452500303514,1.23892069553395,1A
2025-01-04 01:00:00,17.98,70.2,1021.32,1.2232841401878485,1.2388918833969653,1A
2025-01-04 02:00:00,17.14,72.0,1021.64,1.223108328024489,1.2388568504454065,1A
2025-01-04 03:00:00,16.6,72.2,1022.1,1.222981757057659,1.2388230356189822,1A
2025-01-04 04:00:00,15.94,71.8,1022.38,1.2228422651989426,1.2387942769963953,1A
2025-01-04 05:00:00,15.34,73.6,1021.98,1.2227503707773932,1.238797207766793,1A
2025-01-04 06:00:00,14.82,75.0,1021.46,1.2226798966418937,1.2388074547693297,1A
2025-01-04 07:00:00,14.3,75.6,1021.1,1.2226008411042066,1.2388105944462988,1A
2025-01-04 08:00:00,13.96,75.6,1020.76,1.2225622388988948,1.2388173034629903,1A
2025-01-04 09:00:00,13.64,75.8,1020.6,1.222570745294442,1.2388164997382594,1A
2025-01-04 10:00:00,13.68,75.6,1020.56,1.2225728723100802,1.2388192707260182,1A
2025-01-04 11:00:00,13.78,77.0,1020.82,1.2225590496880292,1.2388101767913868,1A
2025-01-04 12:00:00,13.7,78.6,1021.08,1.2225452341053518,1.238796631820768,1A
2025-01-04 13:00:00,14.0,82.0,1021.7,1.2225123176300674,1.2387765010809446,1A
2025-01-04 14:00:00,15.28,77.8,1022.12,1.2227315904029599,1.2387895050358297,1A
2025-01-04 15:00:00,17.1,69.4,1022.56,1.2230514735465863,1.2388149578105132,1A
2025-01-04 16:00:00,19.26,60.2,1022.48,1.2234632265151695,1.238871906470694,1A
2025-01-04 17:00:00,20.94,53.6,1021.68,1.223823587761071,1.2389490793269693,1A
2025-01-04 18:00:00,22.4,49.6,1020.54,1.224161551021147,1.2390361275020565,1A
2025-01-04 19:00:00,23.14,49.4,1019.28,1.2243706368796436,1.2391109000671867,1A
2025-01-04 20:00:00,23.54,49.0,1018.3,1.224500363636986,1.2391648269215156,1A
2025-01-04 21:00:00,23.18,49.2,1017.98,1.22444981770356,1.2391702767228308,1A
2025-01-04 22:00:00,22.26,52.8,1018.18,1.2242645039698286,1.239138446474325,1A
2025-01-04 23:00:00,20.16,60.6,1018.56,1.223845950409428,1.2390692685777491,1A
2025-01-05 00:00:00,18.62,67.6,1018.98,1.2235315481290112,1.2390122426186052,1A
2025-01-05 01:00:00,17.62,72.2,1019.04,1.2233390162673776,1.2389847533469085,1A
2025-01-05 02:00:00,16.94,74.2,1019.24,1.2231995315128095,1.238958944220319,1A
2025-01-05 03:00:00,16.44,77.4,1019.38,1.2230973835458157,1.238940288777787,1A
2025-01-05 04:00:00,16.12,79.6,1019.24,1.223044352362088,1.2389386095374435,1A
2025-01-05 05:00:00,16.0,81.0,1018.9,1.223039902768057,1.2389508309863349,1A
