time,T_oa,RH_oa,P_hPa,PUE_AE,PUE_WEC,Zone
2025-01-01 00:00:00,17.06,62.4,1011.5,1.2236424899242677,1.239310613241977,2A
2025-01-01 01:00:00,16.62,63.0,1012.08,1.2235269196528304,1.2392733104367333,2A
2025-01-01 02:00:00,15.98,64.8,1012.5,1.223382089891605,1.2392383019961728,2A
2025-01-01 03:00:00,15.2,67.0,1012.96,1.2232085526823047,1.239198020321314,2A
2025-01-01 04:00:00,14.46,67.0,1013.64,1.2230309052976307,1.2391488398702333,2A
2025-01-01 05:00:00,13.64,66.6,1014.1,1.2229185871250805,1.2391076470949836,2A
2025-01-01 06:00:00,12.76,68.0,1014.54,1.222894900263762,1.2390658972543551,2A
2025-01-01 07:00:00,12.12,70.2,1014.9,1.2228755353810088,1.2390337575749093,2A
2025-01-01 08:00:00,11.56,72.0,1015.4,1.222848662489991,1.2389973436979624,2A
2025-01-01 09:00:00,11.16,73.8,1015.88,1.2228228894014272,1.238965843643702,2A
2025-01-01 10:00:00,10.74,75.4,1016.26,1.2228025029727398,1.2389383571891348,2A
2025-01-01 11:00:00,10.26,76.4,1016.66,1.2227810600381617,1.2389085041636965,2A
2025-01-01 12:00:00,9.819999999999999,77.6,1017.36,1.2227435754759464,1.2388662555433283,2A
2025-01-01 13:00:00,9.4,79.0,1018.04,1.222707211261497,1.2388254540938433,2A
2025-01-01 14:00:00,10.02,75.8,1018.98,1.2226570230003124,1.2387989220159634,2A
2025-01-01 15:00:00,11.58,68.4,1020.0,1.2226026680456141,1.2387921727966118,2A
2025-01-01 16:00:00,13.2,60.2,1020.62,1.2225696818491443,1.238804713083217,2A
2025-01-01 17:00:00,14.7,53.6,1020.48,1.222709435882089,1.238848095518439,2A
2025-01-01 18:00:00,15.82,49.0,1019.52,1.2229725607254516,1.238918663468791,2A
2025-01-01 19:00:00,16.6,46.0,1018.56,1.2231717960324813,1.2389809273579353,2A
2025-01-01 20:00:00,16.92,45.6,1017.98,1.2232636910499868,1.2390148466329085,2A
2025-01-01 21:00:00,16.86,45.8,1018.04,1.2232490838328498,1.2390106681726172,2A
2025-01-01 22:00:00,16.08,47.0,1018.14,1.223095918115802,1.2389868240400739,2A
2025-01-01 23:00:00,14.18,53.4,1018.62,1.222710317541554,1.2389181934438203,2A
2025-01-02 00:00:00,12.68,59.8,1019.2,1.2226452901804206,1.2388550872179709,2A
2025-01-02 01:00:00,12.52,61.8,1019.72,1.2226175781855821,1.2388279382450946,2A
2025-01-02 02:00:00,12.2,63.2,1020.2,1.2225920229564662,1.2387986332859524,2A
2025-01-02 03:00:00,11.68,64.8,1020.66,1.222567555083579,1.2387652922674959,2A
2025-01-02 04:00:00,11.34,66.6,1021.06,1.2225462965926845,1.2387391012710849,2A
2025-01-02 05:00:00,10.94,68.0,1021.24,1.22253673570485,1.2387212088087396,2A
2025-01-02 06:00:00,10.48,69.2,1021.2,1.2225388600553162,1.2387115989284097,2A
2025-01-02 07:00:00,10.1,69.0,1020.94,1.2225526723908655,1.2387137323853474,2A
2025-01-02 08:00:00,9.6,69.2,1020.62,1.2225696818491443,1.2387155595751067,2A
2025-01-02 09:00:00,9.239999999999998,70.4,1020.26,1.2225888302435506,1.2387226331879688,2A
2025-01-02 10:00:00,8.82,71.4,1020.24,1.2225898944394642,1.2387131166779026,2A
2025-01-02 11:00:00,8.26,74.0,1020.32,1.2225856379061304,1.2386956908751974,2A
2025-01-02 12:00:00,7.88,76.2,1020.84,1.2225579867010503,1.2386632057866533,2A
2025-01-02 13:00:00,7.88,76.4,1021.56,1.2225197468901265,1.2386312991688542,2A
2025-01-02 14:00:00,8.92,72.0,1022.22,1.222484741051982,1.2386278060653173,2A
2025-01-02 15:00:00,10.18,69.6,1022.86,1.2224508391391493,1.2386306382162275,2A
2025-01-02 16:00:00,11.64,67.6,1023.06,1.22244025349005,1.2386578650950153,2A
2025-01-02 17:00:00,13.32,64.2,1022.62,1.2224635473836594,1.2387188646756104,2A
2025-01-02 18:00:00,14.42,61.0,1021.66,1.2225937338035093,1.2387886685877108,2A
2025-01-02 19:00:00,15.18,58.4,1020.56,1.2227958900664078,1.238856420205,2A
2025-01-02 20:00:00,15.84,56.2,1019.84,1.2229591891381577,1.2389048743533557,2A
2025-01-02 21:00:00,15.9,56.8,1019.54,1.2229866232459123,1.2389197536943597,2A
2025-01-02 22:00:00,14.96,63.8,1019.5,1.2228109258615845,1.2388982353862439,2A
2025-01-02 23:00:00,13.44,70.6,1019.42,1.222633562424625,1.2388641195494272,2A
2025-01-03 00:00:00,12.8,74.4,1019.74,1.222616512904042,1.238833987283134,2A
2025-01-03 01:00:00,12.66,77.6,1020.08,1.2225984095090487,1.2388153725700046,2A
2025-01-03 02:00:00,12.16,80.2,1020.2,1.2225920229564662,1.238797642283606,2A
2025-01-03 03:00:00,11.68,84.6,1020.64,1.222568618445524,1.2387661813617772,2A
2025-01-03 04:00:00,11.38,86.6,1021.06,1.2225462965926845,1.2387400914387479,2A
2025-01-03 05:00:00,11.2,87.8,1021.22,1.2225377978592809,1.2387285316161447,2A
2025-01-03 06:00:00,10.96,88.2,1021.28,1.2225346115207907,1.2387199284382835,2A
2025-01-03 07:00:00,10.58,90.4,1020.94,1.2225526723908655,1.2387256157938986,2A
2025-01-03 08:00:00,10.34,92.2,1020.72,1.22256436524777,1.2387294435279232,2A
2025-01-03 09:00:00,10.14,92.4,1020.52,1.2225749994924582,1.2387333750326035,2A
2025-01-03 10:00:00,10.02,92.4,1020.4,1.2225813820402265,1.2387357346751697,2A
2025-01-03 11:00:00,10.1,90.8,1020.78,1.2225611757869492,1.2387208360824395,2A
2025-01-03 12:00:00,10.02,90.6,1021.28,1.2225346115207907,1.2386966645107067,2A
2025-01-03 13:00:00,10.18,89.0,1021.98,1.2224974652163099,1.2386695911239938,2A
2025-01-03 14:00:00,11.54,83.0,1022.28,1.2224815609444135,1.2386899297129557,2A
2025-01-03 15:00:00,13.46,74.4,1022.74,1.2224571925158634,1.2387170064049506,2A
2025-01-03 16:00:00,15.56,63.4,1023.0,1.2227375625558516,1.238757372336589,2A
2025-01-03 17:00:00,16.98,57.8,1022.58,1.2230277677670447,1.2388111033440856,2A
2025-01-03 18:00:00,17.78,55.4,1021.68,1.223227008477551,1.2388709035508798,2A
2025-01-03 19:00:00,18.06,55.2,1020.78,1.2233283426906183,1.2389179334963565,2A
2025-01-03 20:00:00,18.42,54.0,1020.1,1.2234330932742872,1.2389572003503422,2A
2025-01-03 21:00:00,18.44,52.6,1019.62,1.2234628304018214,1.2389791460856883,2A
2025-01-03 22:00:00,18.04,54.2,1019.58,1.223389322556128,1.2389710184631268,2A
2025-01-03 23:00:00,16.66,60.0,1019.84,1.2231142769927048,1.2389251970727766,2A
2025-01-04 00:00:00,15.4,65.0,1020.1,1.2228620616338024,1.238882372338543,2A
2025-01-04 01:00:00,14.82,70.2,1020.18,1.2227481234452764,1.238864435360984,2A
2025-01-04 02:00:00,14.66,70.6,1020.48,1.2227018753654892,1.2388471047880045,2A
2025-01-04 03:00:00,14.42,70.0,1020.66,1.2226469265077413,1.2388331453338248,2A
2025-01-04 04:00:00,13.96,70.4,1021.0,1.2225494843044353,1.238806625867559,2A
2025-01-04 05:00:00,13.22,70.4,1021.08,1.2225452341053518,1.2387847500415474,2A
2025-01-04 06:00:00,12.74,70.6,1020.92,1.2225537351696159,1.2387799802531376,2A
2025-01-04 07:00:00,12.62,70.4,1020.78,1.2225611757869492,1.2387832337561921,2A
2025-01-04 08:00:00,12.62,70.0,1020.44,1.2225792543575118,1.2387983572992631,2A
2025-01-04 09:00:00,12.24,68.2,1020.38,1.2225824459441397,1.2387916143445035,2A
2025-01-04 10:00:00,11.82,68.2,1020.22,1.2225909586771018,1.2387883288343151,2A
2025-01-04 11:00:00,11.68,68.8,1020.18,1.2225930872775597,1.2387866401516896,2A
2025-01-04 12:00:00,11.32,69.8,1020.4,1.2225813820402265,1.2387679359386943,2A
2025-01-04 13:00:00,11.24,71.8,1020.6,1.222570745294442,1.2387570629014657,2A
2025-01-04 14:00:00,11.92,68.6,1020.78,1.2225611757869492,1.2387659010690386,2A
2025-01-04 15:00:00,13.06,63.4,1021.06,1.2225462965926845,1.2387816784805887,2A
2025-01-04 16:00:00,14.66,59.2,1020.94,1.22267736470742,1.2388266247665842,2A
2025-01-04 17:00:00,16.26,56.6,1020.12,1.223023600426978,1.238902788716988,2A
2025-01-04 18:00:00,17.9,53.0,1019.1,1.2233887712227098,1.238989013616686,2A
2025-01-04 19:00:00,18.84,52.8,1017.92,1.2236307481707671,1.2390652104113282,2A
2025-01-04 20:00:00,19.08,53.8,1016.96,1.2237284980021779,1.2391142894448939,2A
2025-01-04 21:00:00,19.18,53.6,1016.32,1.2237823799536862,1.239145568132388,2A
2025-01-04 22:00:00,18.68,55.6,1016.26,1.2236907566180777,1.239135833807206,2A
2025-01-04 23:00:00,16.84,61.4,1016.26,1.2233415286891414,1.2390900709637236,2A
2025-01-05 00:00:00,15.54,68.8,1016.22,1.223096948292258,1.2390595359538066,2A
